t,target,theta,err,tau
2.639999999999966,0.7853981633974483,0.6378322518306301,0.14610652900902943,2.360266910992659
2.644999999999966,0.7853981633974483,0.6363225786723494,0.1475659115668182,2.388614580436919
2.6499999999999657,0.7853981633974483,0.6347661787291966,0.14907558472509885,2.417294549870163
2.6549999999999656,0.7853981633974483,0.6331666551325477,0.15063198466825167,2.446247763202113
2.6599999999999655,0.7853981633974483,0.6315276430116995,0.15223150826490062,2.4754154555713836
2.6649999999999654,0.7853981633974483,0.6298528022125754,0.15387052038574878,2.504739260288017
2.6699999999999653,0.7853981633974483,0.6281458100657782,0.15554536118487283,2.5341613136679824
2.674999999999965,0.7853981633974483,0.6264103542165832,0.1572523533316701,2.5636243575907236
2.679999999999965,0.7853981633974483,0.6246501255292353,0.15898780918086508,2.5930718396163686
2.684999999999965,0.7853981633974483,0.6228688110776588,0.160748037868213,2.6224480105049457
2.689999999999965,0.7853981633974483,0.6210700872344247,0.1625293523197895,2.651698018986019
2.6949999999999648,0.7853981633974483,0.6192576128695275,0.16432807616302358,2.680768003633442
2.6999999999999647,0.7853981633974483,0.6174350226702202,0.16614055052792076,2.709605181706471
2.7049999999999645,0.7853981633974483,0.61560592059283,0.16796314072722807,2.7381579348253013
2.7099999999999644,0.7853981633974483,0.6137738734571371,0.16979224280461824,2.7663758913560983
2.7149999999999643,0.7853981633974483,0.6119424046935371,0.1716242899403112,2.7942100053878285
2.7199999999999642,0.7853981633974483,0.6101149882528355,0.17345575870391117,2.8216126321906683
2.724999999999964,0.7853981633974483,0.6082950426881263,0.17528317514461278,2.848537600053389
2.729999999999964,0.7853981633974483,0.606485925417804,0.177103120709322,2.8749402784049316
2.734999999999964,0.7853981633974483,0.604690927178332,0.17891223797964428,2.9007776421333435
2.739999999999964,0.7853981633974483,0.6029132666749571,0.18070723621911633,2.9260083320233936
2.7449999999999637,0.7853981633974483,0.6011560854381098,0.18248489672249113,2.9505927112423422
2.7499999999999636,0.7853981633974483,0.5994224428927653,0.18424207795933845,2.9744929178117534
2.7549999999999635,0.7853981633974483,0.5977153116475717,0.18597572050468303,2.997672913011595
2.7599999999999634,0.7853981633974483,0.5960355631574977,0.18768285174987653,3.0
2.7649999999999633,0.7853981633974483,0.5943838241149769,0.18936260023995055,3.0
2.769999999999963,0.7853981633974483,0.5927607093534936,0.19101433928247136,3.0
2.774999999999963,0.7853981633974483,0.591166821581172,0.19263745404395471,3.0
2.779999999999963,0.7853981633974483,0.5896027511195906,0.19423134181627633,3.0
2.784999999999963,0.7853981633974483,0.5880690756479916,0.19579541227785768,3.0
2.7899999999999627,0.7853981633974483,0.5865663599530503,0.19732908774945668,3.0
2.7949999999999626,0.7853981633974483,0.5850951556843692,0.198831803444398,3.0
2.7999999999999625,0.7853981633974483,0.583656001115855,0.20030300771307907,3.0
2.8049999999999624,0.7853981633974483,0.5822494209131349,0.20174216228159325,3.0
2.8099999999999623,0.7853981633974483,0.5808759259071647,0.20314874248431336,3.0
2.814999999999962,0.7853981633974483,0.5795360128741769,0.20452223749028353,3.0
2.819999999999962,0.7853981633974483,0.5782301643221118,0.2058621505232714,3.0
2.824999999999962,0.7853981633974483,0.5769588482836747,0.20716799907533645,3.0
2.829999999999962,0.7853981633974483,0.5757225181161512,0.20843931511377356,3.0
2.8349999999999618,0.7853981633974483,0.5745216123081144,0.20967564528129712,3.0
2.8399999999999617,0.7853981633974483,0.5733565542931507,0.2108765510893339,3.0
2.8449999999999616,0.7853981633974483,0.5722277522707246,0.2120416091042976,3.0
2.8499999999999615,0.7853981633974483,0.5711355990343013,0.21317041112672364,3.0
2.8549999999999613,0.7853981633974483,0.5700804718068387,0.21426256436314695,3.0
2.8599999999999612,0.7853981633974483,0.569062732083756,0.21531769159060954,3.0
2.864999999999961,0.7853981633974483,0.5680827254834818,0.21633543131369226,3.0
2.869999999999961,0.7853981633974483,0.5671407816056779,0.21731543791396646,3.0
2.874999999999961,0.7853981633974483,0.5662372138972308,0.21825738179177034,3.0
2.879999999999961,0.7853981633974483,0.5653723195260971,0.21916094950021747,3.0
2.8849999999999607,0.7853981633974483,0.5645463792630844,0.22002584387135116,3.0
2.8899999999999606,0.7853981633974483,0.5637596573716419,0.2208517841343639,3.0
2.8949999999999605,0.7853981633974483,0.5630124015057314,0.22163850602580637,3.0
2.8999999999999604,0.7853981633974483,0.5623048426158427,0.22238576189171688,3.0
2.9049999999999603,0.7853981633974483,0.5616371948632116,0.2230933207816056,3.0
2.90999999999996,0.7853981633974483,0.5610096555422938,0.22376096853423666,3.0
2.91499999999996,0.7853981633974483,0.5604224050115411,0.22438850785515452,3.0
2.91999999999996,0.7853981633974483,0.5598756066325222,0.22497575838590722,3.0
2.92499999999996,0.7853981633974483,0.5593694067174224,0.22552255676492605,3.0
2.9299999999999597,0.7853981633974483,0.5589039344849519,0.22602875668002587,3.0
2.9349999999999596,0.7853981633974483,0.5584793020246874,0.22649422891249638,3.0
2.9399999999999595,0.7853981633974483,0.5580956042698639,0.22691886137276085,3.0
2.9449999999999594,0.7853981633974483,0.5577529189786292,0.22730255912758435,3.0
2.9499999999999593,0.7853981633974483,0.5574513067237665,0.22764524441881906,3.0
2.954999999999959,0.7853981633974483,0.5571908108908861,0.22794685667368175,3.0
2.959999999999959,0.7853981633974483,0.5569714576850802,0.2282073525065622,3.0
2.964999999999959,0.7853981633974483,0.5567932561460296,0.22842670571236812,3.0
2.969999999999959,0.7853981633974483,0.556656198171544,0.2286049072514187,3.0
2.974999999999959,0.7853981633974483,0.5565602585495141,0.2287419652259043,3.0
2.9799999999999587,0.7853981633974483,0.5565053949982457,0.2288379048479342,3.0
2.9849999999999586,0.7853981633974483,0.5564915482151412,0.22889276839920258,3.0
2.9899999999999585,0.7853981633974483,0.5565186419336889,0.22890661518230704,3.0
2.9949999999999584,0.7853981633974483,0.5565865829887126,0.22887952146375934,3.0
2.9999999999999583,0.7853981633974483,0.5566952613898313,0.22881158040873573,3.0
3.004999999999958,0.7853981633974483,0.5568445504030718,0.228702902007617,3.0
3.009999999999958,0.7853981633974483,0.5570343066405695,0.2285536129943765,3.0
3.014999999999958,0.7853981633974483,0.5572643701582922,0.22836385675687876,3.0
3.019999999999958,0.7853981633974483,0.5575345645617111,0.22813379323915606,3.0
3.0249999999999577,0.7853981633974483,0.5578446971193416,0.22786359883573715,3.0
3.0299999999999576,0.7853981633974483,0.5581945588840685,0.2275534662781067,3.0
3.0349999999999575,0.7853981633974483,0.5585839248221687,0.22720360451337973,3.0
3.0399999999999574,0.7853981633974483,0.559012553949934,0.2268142385752796,3.0
3.0449999999999573,0.7853981633974483,0.5594801894777985,0.2263856094475143,3.0
3.049999999999957,0.7853981633974483,0.5599865589618634,0.22591797391964974,3.0
3.054999999999957,0.7853981633974483,0.5605313744627118,0.22541160443558483,3.0
3.059999999999957,0.7853981633974483,0.5611143327114003,0.22486678893473644,3.0
3.064999999999957,0.7853981633974483,0.5617351152825086,0.22428383068604796,3.0
3.0699999999999568,0.7853981633974483,0.5623933887741253,0.22366304811493964,3.0
3.0749999999999567,0.7853981633974483,0.5630888049946418,0.22300477462332302,3.0
3.0799999999999566,0.7853981633974483,0.5638210011562248,0.22230935840280652,3.0
3.0849999999999564,0.7853981633974483,0.5645896000748313,0.22157716224122348,3.0
3.0899999999999563,0.7853981633974483,0.5653942103766265,0.220808563322617,3.0
3.0949999999999562,0.7853981633974483,0.5662344267106628,0.22000395302082176,3.0
3.099999999999956,0.7853981633974483,0.5671098299676719,0.21916373668678546,3.0
3.104999999999956,0.7853981633974483,0.5680199875048204,0.21828833342977638,3.0
3.109999999999956,0.7853981633974483,0.5689644533762751,0.21737817589262787,3.0
3.114999999999956,0.7853981633974483,0.5699427685694202,0.21643371002117318,3.0
3.1199999999999557,0.7853981633974483,0.5709544612465666,0.2154553948280281,3.0
3.1249999999999556,0.7853981633974483,0.5719990469919907,0.2144437021508817,3.0
3.1299999999999555,0.7853981633974483,0.5730760290641345,0.2133991164054576,3.0
3.1349999999999554,0.7853981633974483,0.5741848986528008,0.21232213433331382,3.0
3.1399999999999553,0.7853981633974483,0.5753251351411693,0.21121326474464752,3.0
3.144999999999955,0.7853981633974483,0.5764962063724625,0.21007302825627894,3.0
3.149999999999955,0.7853981633974483,0.5776968690018441,0.20890195702498582,2.9930008076196124
3.154999999999955,0.7853981633974483,0.5789244142070439,0.20770129439560414,2.971439900408259
3.159999999999955,0.7853981633974483,0.580176120114205,0.2064737491904044,2.949800813232096
3.1649999999999547,0.7853981633974483,0.5814492572073351,0.20522204328324323,2.928125940389302
3.1699999999999546,0.7853981633974483,0.5827410936735592,0.2039489061901132,2.9064571416760927
3.1749999999999545,0.7853981633974483,0.5840489006746766,0.20265706972388908,2.8848356699114417
3.1799999999999544,0.7853981633974483,0.5853699575358194,0.20134926272277165,2.863302100707488
3.1849999999999543,0.7853981633974483,0.586701556842332,0.20002820586162884,2.8418962645873007
3.189999999999954,0.7853981633974483,0.5880410094363184,0.19869660655511623,2.820657181545233
3.194999999999954,0.7853981633974483,0.5893856493046459,0.19735715396112985,2.7996229981385854
3.199999999999954,0.7853981633974483,0.590732838350547,0.1960125140928024,2.7788309271927476
3.204999999999954,0.7853981633974483,0.5920799710413244,0.19466532504690126,2.7583171901953802
3.209999999999954,0.7853981633974483,0.593424478925032,0.1933181923561239,2.7381169624485744
3.2149999999999537,0.7853981633974483,0.5947638350093892,0.19197368447241625,2.7182643210413273
3.2199999999999536,0.7853981633974483,0.5960955579965662,0.19063432838805905,2.6987921956980174
3.2249999999999535,0.7853981633974483,0.5974172163678728,0.18930260540088206,2.6797323225519927
3.2299999999999534,0.7853981633974483,0.5987264323127781,0.18798094702957546,2.661115200886846
3.2349999999999532,0.7853981633974483,0.6000208854970887,0.18667173108467017,2.6429700528814157
3.239999999999953,0.7853981633974483,0.6012983166655139,0.18537727790035963,2.6253247863881337
3.244999999999953,0.7853981633974483,0.6025565310742541,0.18409984673193436,2.608205960767989
3.249999999999953,0.7853981633974483,0.603793401749649,0.18284163232319417,2.591638755799085
3.254999999999953,0.7853981633974483,0.6050068725693307,0.18160476164779926,2.575646943669605
3.2599999999999527,0.7853981633974483,0.60619496116273,0.18039129082811756,2.5602528640599544
3.2649999999999526,0.7853981633974483,0.6073557616281843,0.1792032022347183,2.545477402312858
3.2699999999999525,0.7853981633974483,0.6084874470642982,0.178042401769264,2.5313399706844404
3.2749999999999524,0.7853981633974483,0.6095882719136018,0.17691071633315003,2.517858492663573
3.2799999999999523,0.7853981633974483,0.6106565741169436,0.17580989148384651,2.505049390341275
3.284999999999952,0.7853981633974483,0.6116907770774455,0.17474158928050465,2.4929275748065503
3.289999999999952,0.7853981633974483,0.6126893914332234,0.17370738632000282,2.481506439539818
3.294999999999952,0.7853981633974483,0.6136510166384593,0.17270877196422485,2.4707978567700097
3.299999999999952,0.7853981633974483,0.6145743423527733,0.17174714675898894,2.4608121767565203
3.3049999999999518,0.7853981633974483,0.6154581496392114,0.17082382104467497,2.451558229952444
3.3099999999999516,0.7853981633974483,0.6163013119715153,0.16994001375823686,2.4430433320009843
3.3149999999999515,0.7853981633974483,0.6171027960516882,0.169096851425933,2.4352732915125266
3.3199999999999514,0.7853981633974483,0.6178616624392068,0.16829536734576012,2.4282524205656535
3.3249999999999513,0.7853981633974483,0.6185770659935591,0.16753650095824146,2.421983547871386
3.329999999999951,0.7853981633974483,0.6192482561321052,0.16682109740388917,2.41646803453606
3.334999999999951,0.7853981633974483,0.6198745769055689,0.16614990726534307,2.4117057923546077
3.339999999999951,0.7853981633974483,0.6204554668937652,0.16552358649187937,2.4076953045625484
3.344999999999951,0.7853981633974483,0.6209904589244597,0.1649426965036831,2.404433648971694
3.349999999999951,0.7853981633974483,0.6214791796185325,0.16440770447298858,2.40191652341149
3.3549999999999507,0.7853981633974483,0.6219213487648875,0.16391898377891578,2.4001382733950005
3.3599999999999506,0.7853981633974483,0.6223167785288044,0.1634768146325608,2.3990919219258138
3.3649999999999505,0.7853981633974483,0.622665372497677,0.16308138486864387,2.398769201359623
3.3699999999999504,0.7853981633974483,0.6229671245683132,0.16273279089977133,2.399160587231869
3.3749999999999503,0.7853981633974483,0.6232221176801993,0.16243103882913512,2.400255333960688
3.37999999999995,0.7853981633974483,0.6234305223993384,0.16217604571724897,2.402041512332394
3.38499999999995,0.7853981633974483,0.6235925953574739,0.1619676409981099,2.4045060486749614
3.38999999999995,0.7853981633974483,0.6237086775517005,0.16180556803997437,2.407634765623346
3.39499999999995,0.7853981633974483,0.6237791925096355,0.16168948584574783,2.4114124243790336
3.3999999999999497,0.7853981633974483,0.623804644325496,0.16161897088781274,2.4158227683649844
3.4049999999999496,0.7853981633974483,0.6237856155725727,0.1615935190719523,2.420848568176031
3.4099999999999495,0.7853981633974483,0.6237227650977406,0.16161254782487555,2.4264716677239244
3.4149999999999494,0.7853981633974483,0.6236168257037694,0.16167539829970767,2.432673031475476
3.4199999999999493,0.7853981633974483,0.6234686017253216,0.16178133769367886,2.4394327926817225
3.424999999999949,0.7853981633974483,0.6232789665046262,0.1619295616721267,2.4467303024956406
3.429999999999949,0.7853981633974483,0.6230488597729172,0.16211919689282206,2.4545441798757697
3.434999999999949,0.7853981633974483,0.6227792849438039,0.16234930362453104,2.462852362173041
3.439999999999949,0.7853981633974483,0.6224713063248154,0.16261887845364442,2.471632156298276
3.4449999999999488,0.7853981633974483,0.6221260462534227,0.16292685707263288,2.480860290368102
3.4499999999999487,0.7853981633974483,0.6217446821638855,0.16327211714402556,2.4905129657275076
3.4549999999999486,0.7853981633974483,0.6213284435913156,0.16365348123356283,2.500565909247913
3.4599999999999485,0.7853981633974483,0.6208786091193703,0.16406971980613272,2.510994425800382
3.4649999999999483,0.7853981633974483,0.6203965032780063,0.16451955427807796,2.5217734508045986
3.4699999999999482,0.7853981633974483,0.6198834933977282,0.16500166011944195,2.5328776027553053
3.474999999999948,0.7853981633974483,0.6193409864267599,0.1655146699997201,2.544281235629177
3.479999999999948,0.7853981633974483,0.6187704257175497,0.16605717697068834,2.555958491076517
3.484999999999948,0.7853981633974483,0.6181732877889898,0.16662773767989858,2.567883350303707
3.489999999999948,0.7853981633974483,0.6175510790706957,0.16722487560845845,2.5800296855540616
3.4949999999999477,0.7853981633974483,0.6169053326356383,0.16784708432675255,2.5923713110965765
3.4999999999999476,0.7853981633974483,0.6162376049273645,0.16849283076181,2.6048820336340417
3.5049999999999475,0.7853981633974483,0.6155494724879722,0.16916055847008382,2.6175357020441172
3.5099999999999474,0.7853981633974483,0.6148425286929263,0.16984869090947607,2.6303062563692055
3.5149999999999473,0.7853981633974483,0.6141183804987119,0.17055563470452195,2.6431677759733354
3.519999999999947,0.7853981633974483,0.6133786452092256,0.17127978289873635,2.6560945267867764
3.524999999999947,0.7853981633974483,0.6126249472666953,0.1720195181882227,2.669061007561699
3.529999999999947,0.7853981633974483,0.6118589150728029,0.17277321613075303,2.68204199506494
3.534999999999947,0.7853981633974483,0.6110821778455603,0.1735392483246454,2.695012588136764
3.5399999999999467,0.7853981633974483,0.6102963625173522,0.174315985551888,2.7079482505474255
3.5449999999999466,0.7853981633974483,0.6095030906794195,0.17510180088009608,2.720824852586416
3.5499999999999465,0.7853981633974483,0.6087039755779063,0.17589507271802873,2.7336187113223547
3.5549999999999464,0.7853981633974483,0.607900619166434,0.17669418781954194,2.7463066294747187
3.5599999999999463,0.7853981633974483,0.6070946092200029,0.17749754423101427,2.7588659328418994
3.564999999999946,0.7853981633974483,0.6062875165148486,0.17830355417744537,2.77127450623341
3.569999999999946,0.7853981633974483,0.6054808920787002,0.1791106468825997,2.7835108278575147
3.574999999999946,0.7853981633974483,0.6046762645157046,0.17991727131874813,2.7955540021190393
3.579999999999946,0.7853981633974483,0.6038751374100881,0.18072189888174373,2.8073837907856336
3.584999999999946,0.7853981633974483,0.6030789868124306,0.18152302598736014,2.8189806424843717
3.5899999999999457,0.7853981633974483,0.6022892588122237,0.18231917658501773,2.830325720494171
3.5949999999999456,0.7853981633974483,0.6015073672001822,0.18310890458522455,2.8414009288031847
3.5999999999999455,0.7853981633974483,0.6007346912235596,0.18389079619726612,2.8521889364039827
3.6049999999999454,0.7853981633974483,0.5999725734375123,0.18466347217388868,2.862673199803037
3.6099999999999453,0.7853981633974483,0.5992223176553299,0.18542558995993597,2.8728379837247093
3.614999999999945,0.7853981633974483,0.5984851870001326,0.18617584574211843,2.8826683799936768
3.619999999999945,0.7853981633974483,0.5977624020604131,0.18691297639731563,2.892150324583395
3.624999999999945,0.7853981633974483,0.5970551391515669,0.1876357613370352,2.9012706128218735
3.629999999999945,0.7853981633974483,0.5963645286853373,0.18834302424588134,2.9100169127497524
3.6349999999999447,0.7853981633974483,0.5956916536488608,0.189033634712111,2.918377776629222
3.6399999999999446,0.7853981633974483,0.5950375481947775,0.1897065097485875,2.926342650605996
3.6449999999999445,0.7853981633974483,0.594403196343634,0.19036061520267078,2.933901882530061
3.6499999999999444,0.7853981633974483,0.5937895307995793,0.19099496705381425,2.941046727944431
3.6549999999999443,0.7853981633974483,0.5931974318801219,0.19160863259786898,2.9477693542546044
3.659999999999944,0.7853981633974483,0.5926277265604897,0.19220073151732642,2.954062843094784
3.664999999999944,0.7853981633974483,0.5920811876329043,0.1927704368369586,2.959921190910236
3.669999999999944,0.7853981633974483,0.5915585329808567,0.19331697576454399,2.9653393077784096
3.674999999999944,0.7853981633974483,0.5910604249682491,0.19383963041659158,2.9703130144945895
3.6799999999999438,0.7853981633974483,0.5905874699430451,0.1943377384291992,2.974839037950907
3.6849999999999437,0.7853981633974483,0.5901402178548553,0.19481069345440316,2.978915004840526
3.6899999999999435,0.7853981633974483,0.5897191619856692,0.19525794554259301,2.9825394337216817
3.6949999999999434,0.7853981633974483,0.5893247387927385,0.19567900141177907,2.9857117254790184
3.6999999999999433,0.7853981633974483,0.5889573278624073,0.19607342460470978,2.988432152222331
3.7049999999999432,0.7853981633974483,0.588617251973488,0.196440835535041,2.9907018446653595
3.709999999999943,0.7853981633974483,0.5883047772685849,0.19678091142396026,2.992522778029717
3.714999999999943,0.7853981633974483,0.5880201135315775,0.1970933861288634,2.9938977565213305
3.719999999999943,0.7853981633974483,0.5877634145692938,0.19737804986587082,2.994830396428952
3.724999999999943,0.7853981633974483,0.587534778695224,0.19763474882815446,2.995325107896357
3.7299999999999427,0.7853981633974483,0.5873342493129546,0.1978633847022243,2.995387075421753
3.7349999999999426,0.7853981633974483,0.5871618155968414,0.19806391408449364,2.995022237139728
3.7399999999999425,0.7853981633974483,0.5870174132672772,0.19823634780060684,2.9942372629426885
3.7449999999999424,0.7853981633974483,0.5869009254577658,0.1983807501301711,2.993039531500274
3.7499999999999423,0.7853981633974483,0.5868121836708685,0.19849723793968244,2.991437106236596
3.754999999999942,0.7853981633974483,0.5867509688199538,0.19858597972657976,2.989438710326379
3.759999999999942,0.7853981633974483,0.5867170123535583,0.19864719457749447,2.987053700772184
3.764999999999942,0.7853981633974483,0.5867099974590435,0.19868115104388995,2.984292041625812
3.769999999999942,0.7853981633974483,0.5867295603421263,0.19868816593840477,2.9811642764178456
3.7749999999999417,0.7853981633974483,0.5867752915787574,0.19866860305532197,2.9776814998598873
3.7799999999999416,0.7853981633974483,0.5868467375357284,0.19862287181869087,2.973855328884634
3.7849999999999415,0.7853981633974483,0.5869434018563046,0.19855142586171992,2.969697873089287
3.7899999999999414,0.7853981633974483,0.5870647470071029,0.19845476154114372,2.9652217046480183
3.7949999999999413,0.7853981633974483,0.5872101958823676,0.1983334163903454,2.960439827759378
3.799999999999941,0.7853981633974483,0.5873791334617366,0.19818796751508072,2.9553656476944417
3.804999999999941,0.7853981633974483,0.5875709085175428,0.19801902993571163,2.9500129395113857
3.809999999999941,0.7853981633974483,0.5877848353676507,0.1978272548799055,2.9443958165018453
3.814999999999941,0.7853981633974483,0.5880201956697995,0.19761332802979759,2.9385286984340127
3.8199999999999408,0.7853981633974483,0.5882762402533945,0.19737796772764882,2.932426279656886
3.8249999999999407,0.7853981633974483,0.588552190984679,0.19712192314405375,2.9261034971294015
3.8299999999999406,0.7853981633974483,0.5888472426612053,0.19684597241276924,2.9195754984374047
3.8349999999999405,0.7853981633974483,0.5891605649315297,0.19655092073624303,2.912857609860504
3.8399999999999403,0.7853981633974483,0.5894913042360633,0.1962375984659186,2.905965304549849
3.8449999999999402,0.7853981633974483,0.5898385857650263,0.19590685916138495,2.8989141708767407
3.84999999999994,0.7853981633974483,0.5902015154294818,0.19555957763242193,2.891719881010767
3.85499999999994,0.7853981633974483,0.5905791818414557,0.19519664796796643,2.884398159784832
3.85999999999994,0.7853981633974483,0.5909706582991904,0.19481898155599253,2.8769647539030134
3.86499999999994,0.7853981633974483,0.5913750047736271,0.1944275050982579,2.8694354015457106
3.8699999999999397,0.7853981633974483,0.5917912698922684,0.19402315862382113,2.8618258024249097
3.8749999999999396,0.7853981633974483,0.5922184929166304,0.1936068935051799,2.854151588340752
3.8799999999999395,0.7853981633974483,0.5926557057095674,0.19317967048081786,2.846428294288823
3.8849999999999394,0.7853981633974483,0.5931019346888208,0.1927424576878809,2.838671330165775
3.8899999999999393,0.7853981633974483,0.5935562027632303,0.1922962287086275,2.8308959531189997
3.894999999999939,0.7853981633974483,0.5940175312481274,0.191841960634218,2.8231172405841303
3.899999999999939,0.7853981633974483,0.5944849417565271,0.19138063214932088,2.8153500640521556
3.904999999999939,0.7853981633974483,0.5949574580628278,0.19091322164092117,2.8076090636058555
3.909999999999939,0.7853981633974483,0.5954341079358353,0.19044070533462043,2.799908623263217
3.9149999999999388,0.7853981633974483,0.5959139249380299,0.189964055461613,2.7922628471633044
3.9199999999999386,0.7853981633974483,0.5963959501881116,0.18948423845941842,2.784685536627927
3.9249999999999385,0.7853981633974483,0.5968792340839704,0.18900221320933663,2.7771901681302325
3.9299999999999384,0.7853981633974483,0.5973628379833481,0.1885189293134779,2.769789872199123
3.9349999999999383,0.7853981633974483,0.5978458358395855,0.18803532541410017,2.762497413286174
3.939999999999938,0.7853981633974483,0.5983273157899678,0.18755232755786277,2.7553251706194475
3.944999999999938,0.7853981633974483,0.5988063816943151,0.1870708476074805,2.7482851200663356
3.949999999999938,0.7853981633974483,0.5992821546215951,0.18659178170313317,2.741388817025319
3.954999999999938,0.7853981633974483,0.5997537742824665,0.18611600877585321,2.734647380364202
3.959999999999938,0.7853981633974483,0.6002204004058003,0.18564438911498182,2.72807147742016
3.9649999999999377,0.7853981633974483,0.6006812140573609,0.185177762991648,2.721671310074661
3.9699999999999376,0.7853981633974483,0.6011354188989677,0.18471694934008742,2.715456601914047
3.9749999999999375,0.7853981633974483,0.6015822423865997,0.18426274449848057,2.7094365864843835
3.9799999999999374,0.7853981633974483,0.6020209369060409,0.18381592101084854,2.7036199966468906
3.9849999999999373,0.7853981633974483,0.60245078084481,0.18337722649140742,2.6980150550381836
3.989999999999937,0.7853981633974483,0.6028710795992562,0.18294738255263832,2.692629465637285
3.994999999999937,0.7853981633974483,0.6032811665158428,0.18252708379819205,2.6874704064393233
3.999999999999937,0.7853981633974483,0.6036804037657812,0.18211699688160543,2.6825445232336884
